지역명,규모구분,연도,월,분양가격(제곱미터),제곱미터당분양가격,평당분양가격,전용면적
인천,전용면적 60제곱미터초과 85제곱미터이하,2017,10,3306,3306.0,10909.8,60~85
인천,전용면적 85제곱미터초과 102제곱미터이하,2017,10,3445,3445.0,11368.5,85~102
인천,전용면적 102제곱미터초과,2017,10,4835,4835.0,15955.5,102~
경기,모든면적,2017,10,"3,625",3625.0,11962.5,모든면적
경기,전용면적 60제곱미터이하,2017,10,3829,3829.0,12635.699999999999,60
경기,전용면적 60제곱미터초과 85제곱미터이하,2017,10,3574,3574.0,11794.199999999999,60~85
경기,전용면적 85제곱미터초과 102제곱미터이하,2017,10,3769,3769.0,12437.699999999999,85~102
경기,전용면적 102제곱미터초과,2017,10,4009,4009.0,13229.699999999999,102~
부산,모든면적,2017,10,"3,723",3723.0,12285.9,모든면적
부산,전용면적 60제곱미터이하,2017,10,3587,3587.0,11837.099999999999,60
부산,전용면적 60제곱미터초과 85제곱미터이하,2017,10,3735,3735.0,12325.5,60~85
부산,전용면적 85제곱미터초과 102제곱미터이하,2017,10,3454,3454.0,11398.199999999999,85~102
부산,전용면적 102제곱미터초과,2017,10,3549,3549.0,11711.699999999999,102~
대구,모든면적,2017,10,"3,839",3839.0,12668.699999999999,모든면적
대구,전용면적 60제곱미터이하,2017,10,3454,3454.0,11398.199999999999,60
대구,전용면적 60제곱미터초과 85제곱미터이하,2017,10,3824,3824.0,12619.199999999999,60~85
대구,전용면적 85제곱미터초과 102제곱미터이하,2017,10,,,,85~102
대구,전용면적 102제곱미터초과,2017,10,4073,4073.0,13440.9,102~
광주,모든면적,2017,10,"2,912",2912.0,9609.6,모든면적
광주,전용면적 60제곱미터이하,2017,10,2776,2776.0,9160.8,60
광주,전용면적 60제곱미터초과 85제곱미터이하,2017,10,2906,2906.0,9589.8,60~85
광주,전용면적 85제곱미터초과 102제곱미터이하,2017,10,2880,2880.0,9504.0,85~102
광주,전용면적 102제곱미터초과,2017,10,3016,3016.0,9952.8,102~
대전,모든면적,2017,10,"2,729",2729.0,9005.699999999999,모든면적
대전,전용면적 60제곱미터이하,2017,10,2729,2729.0,9005.699999999999,60
대전,전용면적 60제곱미터초과 85제곱미터이하,2017,10,2715,2715.0,8959.5,60~85
대전,전용면적 85제곱미터초과 102제곱미터이하,2017,10,3067,3067.0,10121.1,85~102
대전,전용면적 102제곱미터초과,2017,10,,,,102~
울산,모든면적,2017,10,"3,385",3385.0,11170.5,모든면적
울산,전용면적 60제곱미터이하,2017,10,2904,2904.0,9583.199999999999,60
울산,전용면적 60제곱미터초과 85제곱미터이하,2017,10,3388,3388.0,11180.4,60~85
울산,전용면적 85제곱미터초과 102제곱미터이하,2017,10,,,,85~102
울산,전용면적 102제곱미터초과,2017,10,2761,2761.0,9111.3,102~
세종,모든면적,2017,10,"2,759",2759.0,9104.699999999999,모든면적
세종,전용면적 60제곱미터이하,2017,10,2760,2760.0,9108.0,60
세종,전용면적 60제곱미터초과 85제곱미터이하,2017,10,2723,2723.0,8985.9,60~85
세종,전용면적 85제곱미터초과 102제곱미터이하,2017,10,2790,2790.0,9207.0,85~102
세종,전용면적 102제곱미터초과,2017,10,2787,2787.0,9197.1,102~
강원,모든면적,2017,10,"2,279",2279.0,7520.7,모든면적
강원,전용면적 60제곱미터이하,2017,10,2225,2225.0,7342.5,60
강원,전용면적 60제곱미터초과 85제곱미터이하,2017,10,2266,2266.0,7477.799999999999,60~85
강원,전용면적 85제곱미터초과 102제곱미터이하,2017,10,2012,2012.0,6639.599999999999,85~102
강원,전용면적 102제곱미터초과,2017,10,2392,2392.0,7893.599999999999,102~
충북,모든면적,2017,10,"2,060",2060.0,6798.0,모든면적
충북,전용면적 60제곱미터이하,2017,10,2162,2162.0,7134.599999999999,60
충북,전용면적 60제곱미터초과 85제곱미터이하,2017,10,2058,2058.0,6791.4,60~85
충북,전용면적 85제곱미터초과 102제곱미터이하,2017,10,2563,2563.0,8457.9,85~102
충북,전용면적 102제곱미터초과,2017,10,2500,2500.0,8250.0,102~
충남,모든면적,2017,10,"2,283",2283.0,7533.9,모든면적
충남,전용면적 60제곱미터이하,2017,10,2402,2402.0,7926.599999999999,60
충남,전용면적 60제곱미터초과 85제곱미터이하,2017,10,2298,2298.0,7583.4,60~85
충남,전용면적 85제곱미터초과 102제곱미터이하,2017,10,2963,2963.0,9777.9,85~102
충남,전용면적 102제곱미터초과,2017,10,2623,2623.0,8655.9,102~
전북,모든면적,2017,10,"2,182",2182.0,7200.599999999999,모든면적
전북,전용면적 60제곱미터이하,2017,10,2259,2259.0,7454.7,60
전북,전용면적 60제곱미터초과 85제곱미터이하,2017,10,2173,2173.0,7170.9,60~85
전북,전용면적 85제곱미터초과 102제곱미터이하,2017,10,,,,85~102
전북,전용면적 102제곱미터초과,2017,10,2138,2138.0,7055.4,102~
전남,모든면적,2017,10,"2,305",2305.0,7606.5,모든면적
전남,전용면적 60제곱미터이하,2017,10,2405,2405.0,7936.5,60
전남,전용면적 60제곱미터초과 85제곱미터이하,2017,10,2264,2264.0,7471.2,60~85
전남,전용면적 85제곱미터초과 102제곱미터이하,2017,10,2291,2291.0,7560.299999999999,85~102
전남,전용면적 102제곱미터초과,2017,10,2395,2395.0,7903.5,102~
경북,모든면적,2017,10,"2,367",2367.0,7811.099999999999,모든면적
경북,전용면적 60제곱미터이하,2017,10,2363,2363.0,7797.9,60
경북,전용면적 60제곱미터초과 85제곱미터이하,2017,10,2356,2356.0,7774.799999999999,60~85
경북,전용면적 85제곱미터초과 102제곱미터이하,2017,10,2867,2867.0,9461.1,85~102
경북,전용면적 102제곱미터초과,2017,10,2969,2969.0,9797.699999999999,102~
경남,모든면적,2017,10,"2,436",2436.0,8038.799999999999,모든면적
경남,전용면적 60제곱미터이하,2017,10,2582,2582.0,8520.6,60
경남,전용면적 60제곱미터초과 85제곱미터이하,2017,10,2414,2414.0,7966.2,60~85
경남,전용면적 85제곱미터초과 102제곱미터이하,2017,10,2971,2971.0,9804.3,85~102
경남,전용면적 102제곱미터초과,2017,10,2984,2984.0,9847.199999999999,102~
제주,모든면적,2017,10,"3,222",3222.0,10632.599999999999,모든면적
제주,전용면적 60제곱미터이하,2017,10,5380,5380.0,17754.0,60
제주,전용면적 60제곱미터초과 85제곱미터이하,2017,10,3150,3150.0,10395.0,60~85
제주,전용면적 85제곱미터초과 102제곱미터이하,2017,10,,,,85~102
제주,전용면적 102제곱미터초과,2017,10,,,,102~
서울,모든면적,2017,11,"6,657",6657.0,21968.1,모든면적
서울,전용면적 60제곱미터이하,2017,11,6931,6931.0,22872.3,60
서울,전용면적 60제곱미터초과 85제곱미터이하,2017,11,5899,5899.0,19466.7,60~85
서울,전용면적 85제곱미터초과 102제곱미터이하,2017,11,7311,7311.0,24126.3,85~102
서울,전용면적 102제곱미터초과,2017,11,6880,6880.0,22704.0,102~
인천,모든면적,2017,11,"3,300",3300.0,10890.0,모든면적
인천,전용면적 60제곱미터이하,2017,11,3330,3330.0,10989.0,60
인천,전용면적 60제곱미터초과 85제곱미터이하,2017,11,3306,3306.0,10909.8,60~85
인천,전용면적 85제곱미터초과 102제곱미터이하,2017,11,3445,3445.0,11368.5,85~102
인천,전용면적 102제곱미터초과,2017,11,4835,4835.0,15955.5,102~
경기,모든면적,2017,11,"3,557",3557.0,11738.099999999999,모든면적
경기,전용면적 60제곱미터이하,2017,11,3726,3726.0,12295.8,60
경기,전용면적 60제곱미터초과 85제곱미터이하,2017,11,3527,3527.0,11639.099999999999,60~85
경기,전용면적 85제곱미터초과 102제곱미터이하,2017,11,3647,3647.0,12035.099999999999,85~102
경기,전용면적 102제곱미터초과,2017,11,4027,4027.0,13289.099999999999,102~
부산,모든면적,2017,11,"3,820",3820.0,12606.0,모든면적
부산,전용면적 60제곱미터이하,2017,11,3720,3720.0,12276.0,60
부산,전용면적 60제곱미터초과 85제곱미터이하,2017,11,3778,3778.0,12467.4,60~85
부산,전용면적 85제곱미터초과 102제곱미터이하,2017,11,3714,3714.0,12256.199999999999,85~102
부산,전용면적 102제곱미터초과,2017,11,3883,3883.0,12813.9,102~
대구,모든면적,2017,11,"3,658",3658.0,12071.4,모든면적
대구,전용면적 60제곱미터이하,2017,11,3466,3466.0,11437.8,60
대구,전용면적 60제곱미터초과 85제곱미터이하,2017,11,3654,3654.0,12058.199999999999,60~85
대구,전용면적 85제곱미터초과 102제곱미터이하,2017,11,,,,85~102
대구,전용면적 102제곱미터초과,2017,11,3777,3777.0,12464.099999999999,102~
광주,모든면적,2017,11,"2,895",2895.0,9553.5,모든면적
광주,전용면적 60제곱미터이하,2017,11,2776,2776.0,9160.8,60
광주,전용면적 60제곱미터초과 85제곱미터이하,2017,11,2888,2888.0,9530.4,60~85
광주,전용면적 85제곱미터초과 102제곱미터이하,2017,11,,,,85~102
광주,전용면적 102제곱미터초과,2017,11,2865,2865.0,9454.5,102~
대전,모든면적,2017,11,"2,782",2782.0,9180.6,모든면적
대전,전용면적 60제곱미터이하,2017,11,2693,2693.0,8886.9,60
대전,전용면적 60제곱미터초과 85제곱미터이하,2017,11,2763,2763.0,9117.9,60~85
대전,전용면적 85제곱미터초과 102제곱미터이하,2017,11,3067,3067.0,10121.1,85~102
대전,전용면적 102제곱미터초과,2017,11,,,,102~
울산,모든면적,2017,11,"3,374",3374.0,11134.199999999999,모든면적
울산,전용면적 60제곱미터이하,2017,11,2904,2904.0,9583.199999999999,60
울산,전용면적 60제곱미터초과 85제곱미터이하,2017,11,3378,3378.0,11147.4,60~85
울산,전용면적 85제곱미터초과 102제곱미터이하,2017,11,,,,85~102
울산,전용면적 102제곱미터초과,2017,11,2761,2761.0,9111.3,102~
세종,모든면적,2017,11,"2,760",2760.0,9108.0,모든면적
세종,전용면적 60제곱미터이하,2017,11,2760,2760.0,9108.0,60
세종,전용면적 60제곱미터초과 85제곱미터이하,2017,11,2723,2723.0,8985.9,60~85
세종,전용면적 85제곱미터초과 102제곱미터이하,2017,11,2790,2790.0,9207.0,85~102
세종,전용면적 102제곱미터초과,2017,11,2812,2812.0,9279.6,102~
강원,모든면적,2017,11,"2,319",2319.0,7652.7,모든면적
강원,전용면적 60제곱미터이하,2017,11,2242,2242.0,7398.599999999999,60
강원,전용면적 60제곱미터초과 85제곱미터이하,2017,11,2309,2309.0,7619.7,60~85
강원,전용면적 85제곱미터초과 102제곱미터이하,2017,11,2223,2223.0,7335.9,85~102
강원,전용면적 102제곱미터초과,2017,11,2751,2751.0,9078.3,102~
충북,모든면적,2017,11,"2,077",2077.0,6854.099999999999,모든면적
충북,전용면적 60제곱미터이하,2017,11,2203,2203.0,7269.9,60
충북,전용면적 60제곱미터초과 85제곱미터이하,2017,11,2076,2076.0,6850.799999999999,60~85
충북,전용면적 85제곱미터초과 102제곱미터이하,2017,11,2271,2271.0,7494.299999999999,85~102
충북,전용면적 102제곱미터초과,2017,11,2504,2504.0,8263.199999999999,102~
충남,모든면적,2017,11,"2,258",2258.0,7451.4,모든면적
충남,전용면적 60제곱미터이하,2017,11,2403,2403.0,7929.9,60
충남,전용면적 60제곱미터초과 85제곱미터이하,2017,11,2271,2271.0,7494.299999999999,60~85
충남,전용면적 85제곱미터초과 102제곱미터이하,2017,11,,,,85~102
충남,전용면적 102제곱미터초과,2017,11,2283,2283.0,7533.9,102~
전북,모든면적,2017,11,"2,200",2200.0,7260.0,모든면적
전북,전용면적 60제곱미터이하,2017,11,2259,2259.0,7454.7,60
전북,전용면적 60제곱미터초과 85제곱미터이하,2017,11,2192,2192.0,7233.599999999999,60~85
전북,전용면적 85제곱미터초과 102제곱미터이하,2017,11,,,,85~102
전북,전용면적 102제곱미터초과,2017,11,2441,2441.0,8055.299999999999,102~
전남,모든면적,2017,11,"2,389",2389.0,7883.7,모든면적
전남,전용면적 60제곱미터이하,2017,11,2370,2370.0,7821.0,60
전남,전용면적 60제곱미터초과 85제곱미터이하,2017,11,2363,2363.0,7797.9,60~85
전남,전용면적 85제곱미터초과 102제곱미터이하,2017,11,2291,2291.0,7560.299999999999,85~102
전남,전용면적 102제곱미터초과,2017,11,2491,2491.0,8220.3,102~
경북,모든면적,2017,11,"2,390",2390.0,7887.0,모든면적
경북,전용면적 60제곱미터이하,2017,11,2407,2407.0,7943.099999999999,60
경북,전용면적 60제곱미터초과 85제곱미터이하,2017,11,2383,2383.0,7863.9,60~85
경북,전용면적 85제곱미터초과 102제곱미터이하,2017,11,,,,85~102
경북,전용면적 102제곱미터초과,2017,11,2985,2985.0,9850.5,102~
경남,모든면적,2017,11,"2,621",2621.0,8649.3,모든면적
경남,전용면적 60제곱미터이하,2017,11,2720,2720.0,8976.0,60
경남,전용면적 60제곱미터초과 85제곱미터이하,2017,11,2581,2581.0,8517.3,60~85
경남,전용면적 85제곱미터초과 102제곱미터이하,2017,11,2914,2914.0,9616.199999999999,85~102
경남,전용면적 102제곱미터초과,2017,11,2838,2838.0,9365.4,102~
제주,모든면적,2017,11,"3,560",3560.0,11748.0,모든면적
제주,전용면적 60제곱미터이하,2017,11,5380,5380.0,17754.0,60
제주,전용면적 60제곱미터초과 85제곱미터이하,2017,11,3477,3477.0,11474.099999999999,60~85
제주,전용면적 85제곱미터초과 102제곱미터이하,2017,11,,,,85~102
제주,전용면적 102제곱미터초과,2017,11,,,,102~
서울,모든면적,2017,12,"6,706",6706.0,22129.8,모든면적
서울,전용면적 60제곱미터이하,2017,12,7005,7005.0,23116.5,60
서울,전용면적 60제곱미터초과 85제곱미터이하,2017,12,5868,5868.0,19364.399999999998,60~85
서울,전용면적 85제곱미터초과 102제곱미터이하,2017,12,7478,7478.0,24677.399999999998,85~102
서울,전용면적 102제곱미터초과,2017,12,6916,6916.0,22822.8,102~
인천,모든면적,2017,12,"3,318",3318.0,10949.4,모든면적
인천,전용면적 60제곱미터이하,2017,12,3354,3354.0,11068.199999999999,60
인천,전용면적 60제곱미터초과 85제곱미터이하,2017,12,3324,3324.0,10969.199999999999,60~85
인천,전용면적 85제곱미터초과 102제곱미터이하,2017,12,3478,3478.0,11477.4,85~102
인천,전용면적 102제곱미터초과,2017,12,4835,4835.0,15955.5,102~
경기,모든면적,2017,12,"3,617",3617.0,11936.099999999999,모든면적
경기,전용면적 60제곱미터이하,2017,12,3829,3829.0,12635.699999999999,60
경기,전용면적 60제곱미터초과 85제곱미터이하,2017,12,3552,3552.0,11721.599999999999,60~85
경기,전용면적 85제곱미터초과 102제곱미터이하,2017,12,3696,3696.0,12196.8,85~102
경기,전용면적 102제곱미터초과,2017,12,4131,4131.0,13632.3,102~
부산,모든면적,2017,12,"3,842",3842.0,12678.599999999999,모든면적
부산,전용면적 60제곱미터이하,2017,12,3737,3737.0,12332.099999999999,60
부산,전용면적 60제곱미터초과 85제곱미터이하,2017,12,3803,3803.0,12549.9,60~85
부산,전용면적 85제곱미터초과 102제곱미터이하,2017,12,3692,3692.0,12183.599999999999,85~102
부산,전용면적 102제곱미터초과,2017,12,3869,3869.0,12767.699999999999,102~
대구,모든면적,2017,12,"3,561",3561.0,11751.3,모든면적
대구,전용면적 60제곱미터이하,2017,12,3466,3466.0,11437.8,60
대구,전용면적 60제곱미터초과 85제곱미터이하,2017,12,3564,3564.0,11761.199999999999,60~85
대구,전용면적 85제곱미터초과 102제곱미터이하,2017,12,,,,85~102
대구,전용면적 102제곱미터초과,2017,12,3543,3543.0,11691.9,102~
광주,모든면적,2017,12,"2,896",2896.0,9556.8,모든면적
광주,전용면적 60제곱미터이하,2017,12,2776,2776.0,9160.8,60
광주,전용면적 60제곱미터초과 85제곱미터이하,2017,12,2890,2890.0,9537.0,60~85
광주,전용면적 85제곱미터초과 102제곱미터이하,2017,12,,,,85~102
광주,전용면적 102제곱미터초과,2017,12,2865,2865.0,9454.5,102~
대전,모든면적,2017,12,"2,706",2706.0,8929.8,모든면적
대전,전용면적 60제곱미터이하,2017,12,2628,2628.0,8672.4,60
대전,전용면적 60제곱미터초과 85제곱미터이하,2017,12,2690,2690.0,8877.0,60~85
대전,전용면적 85제곱미터초과 102제곱미터이하,2017,12,3067,3067.0,10121.1,85~102
대전,전용면적 102제곱미터초과,2017,12,,,,102~
울산,모든면적,2017,12,"3,162",3162.0,10434.599999999999,모든면적
울산,전용면적 60제곱미터이하,2017,12,,,,60
울산,전용면적 60제곱미터초과 85제곱미터이하,2017,12,3162,3162.0,10434.599999999999,60~85
울산,전용면적 85제곱미터초과 102제곱미터이하,2017,12,,,,85~102
울산,전용면적 102제곱미터초과,2017,12,,,,102~
세종,모든면적,2017,12,"3,161",3161.0,10431.3,모든면적
세종,전용면적 60제곱미터이하,2017,12,,,,60
세종,전용면적 60제곱미터초과 85제곱미터이하,2017,12,3164,3164.0,10441.199999999999,60~85
세종,전용면적 85제곱미터초과 102제곱미터이하,2017,12,3099,3099.0,10226.699999999999,85~102
세종,전용면적 102제곱미터초과,2017,12,3227,3227.0,10649.099999999999,102~
